t,Elongation,Activation
2.22,0.11715,0.067009
2.23,0.11715,0.058176
2.24,0.11714,0.05221
2.25,0.11713,0.049385
2.26,0.11711,0.049213
2.27,0.11708,0.05047
2.28,0.11705,0.051432
2.29,0.11702,0.050079
2.3,0.11701,0.045709
2.31,0.11702,0.04013
2.32,0.11707,0.035085
2.33,0.11717,0.031611
2.34,0.11731,0.029699
2.35,0.11751,0.029498
2.36,0.11777,0.031164
2.37,0.11808,0.034203
2.38,0.11845,0.037718
2.39,0.11887,0.040563
2.4,0.11932,0.041818
2.41,0.11979,0.041452
2.42,0.12028,0.040423
2.43,0.12079,0.039911
2.44,0.12129,0.040498
2.45,0.1218,0.042147
2.46,0.12228,0.04412
2.47,0.12273,0.044927
2.48,0.12313,0.043937
2.49,0.12346,0.042028
2.5,0.12373,0.039975
2.51,0.12396,0.038451
2.52,0.12417,0.038121
2.53,0.12437,0.039231
2.54,0.12457,0.041365
2.55,0.12475,0.043917
2.56,0.1249,0.045955
2.57,0.12502,0.046329
2.58,0.1251,0.04532
2.59,0.12514,0.043705
2.6,0.12512,0.042082
2.61,0.12506,0.04064
2.62,0.12495,0.039265
2.63,0.1248,0.038167
2.64,0.12462,0.037543
2.65,0.12441,0.037614
2.66,0.12418,0.038805
2.67,0.12393,0.041529
2.68,0.12368,0.046217
2.69,0.12341,0.052375
2.7,0.12314,0.058504
2.71,0.12286,0.062914
2.72,0.12257,0.065094
2.73,0.12228,0.06552
2.74,0.12197,0.065722
2.75,0.12166,0.067813
2.76,0.12133,0.07367
2.77,0.12099,0.083004
2.78,0.12062,0.094049
2.79,0.12024,0.103807
2.8,0.11983,0.109329
2.81,0.11939,0.110758
2.82,0.11892,0.109038
2.83,0.11841,0.105137
2.84,0.11785,0.100051
2.85,0.11724,0.094111
2.86,0.11656,0.086702
2.87,0.1158,0.076699
2.88,0.11496,0.066607
2.89,0.11401,0.059333
2.9,0.11294,0.055834
2.91,0.11174,0.055282
2.92,0.1104,0.056296
2.93,0.10893,0.058988
2.94,0.10734,0.064117
2.95,0.10571,0.07188
2.96,0.104,0.082067
2.97,0.10225,0.095628
2.98,0.1005,0.111108
2.99,0.0988,0.128141
3,0.09718,0.144687
3.01,0.0956900000000001,0.158295
3.02,0.09432,0.168217
3.03,0.0931200000000001,0.172794
3.04,0.09209,0.171072
3.05,0.0912500000000001,0.166135
3.06,0.0906,0.161626
3.07,0.09016,0.158315
3.08,0.0899099999999999,0.154481
3.09,0.0898600000000001,0.149461
3.1,0.0900000000000001,0.146264
3.11,0.0903099999999999,0.14623
3.12,0.0908,0.147101
3.13,0.0914600000000001,0.146807
3.14,0.0922700000000001,0.145478
3.15,0.0932200000000001,0.143554
3.16,0.0943000000000001,0.142383
3.17,0.0954999999999999,0.141761
3.18,0.0967899999999999,0.139166
3.19,0.09816,0.134444
3.2,0.0995999999999999,0.131612
3.21,0.10108,0.132056
3.22,0.10261,0.133922
3.23,0.10416,0.135939
3.24,0.10572,0.136075
3.25,0.1073,0.131551
3.26,0.10888,0.123268
3.27,0.11046,0.113038
3.28,0.11202,0.103124
3.29,0.11356,0.096754
3.3,0.11508,0.095113
3.31,0.11655,0.097899
3.32,0.11798,0.103584
3.33,0.11935,0.108877
3.34,0.12065,0.111882
3.35,0.12187,0.112846
3.36,0.123,0.112821
3.37,0.12403,0.112427
3.38,0.12495,0.111546
3.39,0.12579,0.108322
3.4,0.12652,0.103049
3.41,0.12714,0.097829
3.42,0.12768,0.094581
3.43,0.12814,0.095436
3.44,0.12852,0.100454
3.45,0.12883,0.106938
3.46,0.12909,0.110968
3.47,0.12929,0.10989
3.48,0.12946,0.104632
3.49,0.1296,0.097838
3.5,0.12972,0.09154
3.51,0.12982,0.086596
3.52,0.12991,0.082528
3.53,0.13,0.078784
3.54,0.13008,0.075394
3.55,0.13015,0.073151
3.56,0.13021,0.07205
3.57,0.13027,0.071802
3.58,0.13031,0.072329
3.59,0.13033,0.073482
3.6,0.13032,0.075003
3.61,0.13029,0.076802
3.62,0.13024,0.078163
3.63,0.13015,0.077349
3.64,0.13005,0.073511
3.65,0.12992,0.067653
3.66,0.12978,0.062374
3.67,0.12963,0.058903
3.68,0.12947,0.057385
3.69,0.12932,0.058325
3.7,0.12918,0.060953
3.71,0.12905,0.063014
3.72,0.12893,0.061762
3.73,0.12882,0.056213
3.74,0.12874,0.049471
3.75,0.12866,0.044454
3.76,0.1286,0.042133
3.77,0.12855,0.041973
3.78,0.12851,0.043102
3.79,0.12847,0.045312
3.8,0.12843,0.048918
3.81,0.12838,0.053714
3.82,0.12834,0.05834
3.83,0.12828,0.062103
3.84,0.12823,0.064773
3.85,0.12817,0.065449
3.86,0.12812,0.064637
3.87,0.12807,0.063758
3.88,0.12802,0.063462
