t,Elongation,Activation
2.18,0.18484,0.00992
2.19,0.18697,0.009185
2.2,0.18781,0.008157
2.21,0.18728,0.007071
2.22,0.18537,0.006176
2.23,0.18211,0.00561
2.24,0.17757,0.005405
2.25,0.1719,0.005561
2.26,0.16531,0.006055
2.27,0.15804,0.006802
2.28,0.15034,0.007675
2.29,0.1425,0.008596
2.3,0.13477,0.009536
2.31,0.1274,0.010489
2.32,0.12061,0.011454
2.33,0.11455,0.012466
2.34,0.10937,0.01339
2.35,0.10511,0.014018
2.36,0.10182,0.014515
2.37,0.09945,0.01511
2.38,0.09792,0.016077
2.39,0.09711,0.017614
2.4,0.0969,0.019576
2.41,0.0971200000000001,0.0217
2.42,0.09765,0.023377
2.43,0.0983700000000001,0.024575
2.44,0.0992299999999999,0.025515
2.45,0.10018,0.02609
2.46,0.10123,0.026243
2.47,0.1024,0.026011
2.48,0.10375,0.025159
2.49,0.10534,0.02359
2.5,0.10722,0.021229
2.51,0.10945,0.018625
2.52,0.11206,0.016218
2.53,0.11507,0.014514
2.54,0.11848,0.013955
2.55,0.12225,0.014546
2.56,0.12635,0.015851
2.57,0.13074,0.017604
2.58,0.13534,0.019705
2.59,0.14011,0.021714
2.6,0.14499,0.023631
2.61,0.14994,0.025732
2.62,0.15491,0.027607
2.63,0.15988,0.028998
2.64,0.16483,0.030648
2.65,0.16974,0.033625
2.66,0.1746,0.038837
2.67,0.17939,0.047479
2.68,0.18411,0.060335
2.69,0.18874,0.077581
2.7,0.19329,0.094784
2.71,0.19775,0.111719
2.72,0.20211,0.131004
2.73,0.20637,0.154149
2.74,0.21052,0.181695
2.75,0.21458,0.214273
2.76,0.21853,0.246917
2.77,0.22237,0.270112
2.78,0.22612,0.282757
2.79,0.22976,0.295222
2.8,0.23331,0.316393
2.81,0.23676,0.345054
2.82,0.24013,0.368386
2.83,0.24342,0.369193
2.84,0.24663,0.337192
2.85,0.24978,0.278293
2.86,0.25287,0.210413
2.87,0.25592,0.145622
2.88,0.25893,0.091545
2.89,0.26189,0.05458
2.9,0.26482,0.038277
2.91,0.2677,0.04353
2.92,0.27053,0.069254
2.93,0.2733,0.112319
2.94,0.27599,0.167271
2.95,0.27858,0.225549
2.96,0.28105,0.273584
2.97,0.28338,0.295566
2.98,0.28555,0.288978
2.99,0.28752,0.26181
3,0.28925,0.22744
3.01,0.29071,0.196973
3.02,0.29182,0.178057
3.03,0.29251,0.172635
3.04,0.29269,0.177874
3.05,0.29223,0.18571
3.06,0.291,0.185595
3.07,0.2888,0.176286
3.08,0.28544,0.166059
3.09,0.28069,0.160258
3.1,0.27425,0.15883
3.11,0.26584,0.15896
3.12,0.25525,0.155662
3.13,0.24241,0.145837
3.14,0.22722,0.132071
3.15,0.20959,0.118106
3.16,0.18967,0.107267
3.17,0.16788,0.101145
3.18,0.14467,0.098396
3.19,0.12051,0.096402
3.2,0.09589,0.091181
3.21,0.07084,0.079063
3.22,0.0466500000000001,0.063181
3.23,0.02505,0.047448
3.24,0.00546000000000002,0.034073
3.25,-0.013469,0.023915
3.26,-0.032457,0.016632
3.27,-0.0517570000000001,0.012504
3.28,-0.071159,0.010595
3.29,-0.0903929999999999,0.010163
3.3,-0.10925,0.01038
3.31,-0.127573,0.010579
3.32,-0.145532,0.010662
3.33,-0.159879,0.01069
3.34,-0.168551,0.010598
3.35,-0.171718,0.010468
3.36,-0.170534,0.010479
3.37,-0.166175,0.010782
3.38,-0.159528,0.011249
3.39,-0.15119,0.011584
3.4,-0.141583,0.011436
3.41,-0.131017,0.010561
3.42,-0.119741,0.009131
3.43,-0.107964,0.007714
3.44,-0.095852,0.006718
3.45,-0.083552,0.006367
3.46,-0.071198,0.006755
3.47,-0.058905,0.007857
3.48,-0.046777,0.009516
3.49,-0.034902,0.011386
3.5,-0.020757,0.013117
3.51,-0.00719400000000003,0.01437
3.52,0.00469000000000008,0.014815
3.53,0.0153700000000001,0.014453
3.54,0.02545,0.013423
3.55,0.0351999999999999,0.012353
3.56,0.0446599999999999,0.011672
3.57,0.0538700000000001,0.011462
3.58,0.0629,0.011648
3.59,0.07186,0.01206
3.6,0.0808199999999999,0.012497
3.61,0.08985,0.012788
3.62,0.0989899999999999,0.012734
3.63,0.10826,0.012293
3.64,0.11766,0.011617
3.65,0.12717,0.010864
3.66,0.13672,0.010153
3.67,0.14619,0.009557
3.68,0.15545,0.00915
3.69,0.16438,0.008972
3.7,0.17285,0.009004
3.71,0.18077,0.009137
3.72,0.18802,0.009209
3.73,0.1945,0.009198
3.74,0.20011,0.009191
3.75,0.20474,0.009366
3.76,0.2083,0.009773
3.77,0.21069,0.010293
3.78,0.21184,0.010801
3.79,0.2117,0.011239
3.8,0.21023,0.011662
3.81,0.20742,0.011964
3.82,0.20329,0.012022
3.83,0.1979,0.012005
3.84,0.19137,0.012255
3.85,0.18384,0.01299
3.86,0.17552,0.014208
3.87,0.16666,0.015557
3.88,0.1575,0.016566
3.89,0.14829,0.017035
3.9,0.13925,0.017064
3.91,0.13058,0.01695
3.92,0.12247,0.017111
3.93,0.11506,0.017842
3.94,0.10845,0.019136
3.95,0.1027,0.020709
3.96,0.09785,0.022244
3.97,0.0939000000000001,0.023417
3.98,0.0908,0.023997
3.99,0.0885100000000001,0.024418
4,0.0869800000000001,0.02503
4.01,0.0861400000000001,0.025624
4.02,0.08592,0.025874
4.03,0.08626,0.025817
4.04,0.0871299999999999,0.026025
4.05,0.08849,0.026686
4.06,0.09032,0.027794
4.07,0.0926100000000001,0.029136
4.08,0.0953599999999999,0.030792
4.09,0.0985499999999999,0.03251
4.1,0.10216,0.034002
4.11,0.10615,0.035762
4.12,0.11048,0.038727
4.13,0.1151,0.043587
4.14,0.11995,0.05011
4.15,0.12497,0.057211
4.16,0.13009,0.06495
4.17,0.13528,0.073912
4.18,0.14048,0.082592
4.19,0.14566,0.088229
4.2,0.15079,0.089007
4.21,0.15586,0.087371
4.22,0.16085,0.08675
4.23,0.16578,0.088966
4.24,0.17065,0.094725
4.25,0.17545,0.102904
4.26,0.18021,0.111294
4.27,0.18492,0.119879
4.28,0.18959,0.132023
4.29,0.19423,0.149197
4.3,0.19884,0.176047
4.31,0.20341,0.217357
4.32,0.20794,0.270855
4.33,0.21242,0.32593
4.34,0.21683,0.368635
4.35,0.22117,0.391993
4.36,0.22542,0.398895
4.37,0.22958,0.39377
4.38,0.23361,0.375396
4.39,0.23752,0.351202
4.4,0.2413,0.330399
4.41,0.24494,0.30904
4.42,0.24843,0.285109
4.43,0.25178,0.262346
4.44,0.25499,0.243802
4.45,0.25806,0.231731
4.46,0.26099,0.222411
4.47,0.26377,0.208629
4.48,0.26642,0.189633
4.49,0.26892,0.167236
4.5,0.27129,0.147029
4.51,0.27351,0.134021
4.52,0.27558,0.131822
4.53,0.27751,0.142466
4.54,0.27928,0.164678
4.55,0.28088,0.194093
4.56,0.28231,0.22623
4.57,0.28354,0.254674
4.58,0.28455,0.270075
4.59,0.2853,0.266367
4.6,0.28574,0.247975
4.61,0.28581,0.227396
4.62,0.28541,0.211907
4.63,0.28446,0.203415
4.64,0.28279,0.199321
4.65,0.28024,0.192679
4.66,0.2766,0.179744
4.67,0.27162,0.165834
4.68,0.26499,0.153764
4.69,0.25642,0.145607
4.7,0.24571,0.141686
4.71,0.23267,0.140123
4.72,0.21702,0.137288
4.73,0.19864,0.129068
4.74,0.1777,0.115368
