t,Elongation,Activation
2.16,0.15718,0.016268
2.17,0.16132,0.016671
2.18,0.1645,0.016588
2.19,0.16662,0.015984
2.2,0.16761,0.015114
2.21,0.16738,0.014118
2.22,0.16589,0.013134
2.23,0.16316,0.012169
2.24,0.15922,0.011231
2.25,0.15418,0.010491
2.26,0.1482,0.010321
2.27,0.14149,0.010881
2.28,0.13428,0.011897
2.29,0.12683,0.013093
2.3,0.11939,0.014614
2.31,0.11219,0.016622
2.32,0.10545,0.01906
2.33,0.09935,0.021697
2.34,0.09402,0.024114
2.35,0.08955,0.025849
2.36,0.08599,0.026983
2.37,0.0833299999999999,0.028086
2.38,0.08151,0.029797
2.39,0.0804400000000001,0.032333
2.4,0.08002,0.035213
2.41,0.0801000000000001,0.037593
2.42,0.08057,0.038355
2.43,0.08131,0.037639
2.44,0.0822499999999999,0.036269
2.45,0.08335,0.03488
2.46,0.0846100000000001,0.033619
2.47,0.08605,0.031828
2.48,0.0876999999999999,0.028935
2.49,0.08961,0.02546
2.5,0.0918399999999999,0.021944
2.51,0.0944199999999999,0.019042
2.52,0.09737,0.0173
2.53,0.1007,0.01712
2.54,0.10441,0.018562
2.55,0.10844,0.021059
2.56,0.11276,0.023665
2.57,0.11731,0.025859
2.58,0.12203,0.027507
2.59,0.12687,0.027681
2.6,0.13178,0.027067
2.61,0.13672,0.028211
2.62,0.14165,0.032607
2.63,0.14656,0.040811
2.64,0.15143,0.054184
2.65,0.15625,0.074473
2.66,0.16101,0.101528
2.67,0.1657,0.133613
2.68,0.17033,0.166901
2.69,0.17488,0.195817
2.7,0.17935,0.208881
2.71,0.18373,0.204112
2.72,0.18803,0.187313
2.73,0.19224,0.167387
2.74,0.19634,0.149498
2.75,0.20035,0.136009
2.76,0.20426,0.129169
2.77,0.20807,0.128626
2.78,0.21178,0.133775
2.79,0.21538,0.146986
2.8,0.21887,0.169367
2.81,0.22227,0.197515
2.82,0.22558,0.224057
2.83,0.22879,0.239824
2.84,0.23192,0.23767
2.85,0.23497,0.21902
2.86,0.23795,0.193015
2.87,0.24087,0.16556
2.88,0.24373,0.140693
2.89,0.24653,0.122528
2.9,0.24929,0.113155
2.91,0.252,0.111196
2.92,0.25466,0.115949
2.93,0.25725,0.126968
2.94,0.25977,0.142661
2.95,0.2622,0.158943
2.96,0.26453,0.172534
2.97,0.26674,0.181039
2.98,0.26879,0.185033
2.99,0.27067,0.183188
3,0.27233,0.177021
3.01,0.27373,0.170668
3.02,0.27482,0.16526
3.03,0.27552,0.160363
3.04,0.27574,0.156179
3.05,0.27535,0.152938
3.06,0.27421,0.152064
3.07,0.27217,0.154306
3.08,0.269,0.159384
3.09,0.26448,0.166851
3.1,0.25834,0.172896
3.11,0.25029,0.169984
3.12,0.24011,0.156108
3.13,0.22772,0.137272
3.14,0.21302,0.120861
3.15,0.19591,0.110663
3.16,0.17658,0.107193
3.17,0.15532,0.108754
3.18,0.13255,0.111779
3.19,0.10871,0.110574
3.2,0.08423,0.102884
3.21,0.05915,0.090711
3.22,0.0342,0.075907
3.23,0.0108699999999999,0.060008
3.24,-0.011368,0.045866
3.25,-0.033293,0.035014
3.26,-0.055221,0.027213
3.27,-0.077128,0.022732
3.28,-0.098845,0.020311
3.29,-0.120206,0.018851
3.3,-0.140764,0.017707
3.31,-0.157197,0.016914
3.32,-0.168563,0.01666
3.33,-0.175392,0.017106
3.34,-0.17844,0.018162
3.35,-0.17824,0.01945
3.36,-0.175188,0.020706
3.37,-0.169692,0.021828
3.38,-0.162207,0.02266
3.39,-0.153181,0.022887
3.4,-0.143005,0.02218
3.41,-0.131999,0.020351
3.42,-0.120401,0.017771
3.43,-0.108411,0.015244
3.44,-0.0961880000000001,0.013358
3.45,-0.08387,0.012423
3.46,-0.0715750000000001,0.012503
3.47,-0.059409,0.013507
3.48,-0.0474599999999999,0.015264
3.49,-0.035798,0.017354
3.5,-0.024271,0.019227
3.51,-0.013134,0.020357
3.52,-0.00246599999999997,0.020579
3.53,0.0077799999999999,0.020085
3.54,0.01762,0.019056
3.55,0.02708,0.018235
3.56,0.0361899999999999,0.018118
3.57,0.0450200000000001,0.018581
3.58,0.05366,0.019158
3.59,0.0622,0.019411
3.6,0.07067,0.019151
3.61,0.0791500000000001,0.018564
3.62,0.0876399999999999,0.017554
3.63,0.0961700000000001,0.016063
3.64,0.10476,0.014348
3.65,0.11338,0.012772
3.66,0.12197,0.011767
3.67,0.13047,0.011544
3.68,0.13877,0.012259
3.69,0.14678,0.013751
3.7,0.15441,0.015596
3.71,0.16157,0.017317
3.72,0.16817,0.018569
3.73,0.17413,0.019069
3.74,0.17933,0.018803
3.75,0.18371,0.018321
3.76,0.18716,0.017956
3.77,0.18959,0.017696
3.78,0.19092,0.017714
3.79,0.19106,0.018103
3.8,0.18998,0.018841
3.81,0.18763,0.019525
3.82,0.18403,0.019975
3.83,0.17919,0.020551
3.84,0.17321,0.021435
3.85,0.1662,0.022715
3.86,0.15834,0.024188
3.87,0.14985,0.025393
3.88,0.14097,0.025824
3.89,0.13195,0.025346
3.9,0.123,0.024316
3.91,0.11435,0.023284
3.92,0.1062,0.022691
3.93,0.0986800000000001,0.022677
3.94,0.0919300000000001,0.023322
3.95,0.08602,0.024593
3.96,0.0810200000000001,0.026369
3.97,0.07694,0.028398
3.98,0.07378,0.030221
3.99,0.0714999999999999,0.031661
4,0.0700499999999999,0.032797
4.01,0.0693699999999999,0.033405
4.02,0.0693900000000001,0.033074
4.03,0.0700499999999999,0.031999
4.04,0.07131,0.03103
4.05,0.07311,0.030587
4.06,0.0754300000000001,0.03086
4.07,0.0782499999999999,0.03185
4.08,0.08155,0.033437
4.09,0.0852900000000001,0.035962
4.1,0.08944,0.040017
4.11,0.09395,0.046212
4.12,0.09877,0.054695
4.13,0.10384,0.067731
4.14,0.10909,0.087316
4.15,0.11445,0.113749
4.16,0.11986,0.146031
4.17,0.12528,0.181082
4.18,0.13066,0.212109
4.19,0.13598,0.231822
4.2,0.14121,0.237445
4.21,0.14635,0.232689
4.22,0.15139,0.220799
4.23,0.15635,0.203811
4.24,0.16122,0.18704
4.25,0.16602,0.173801
4.26,0.17077,0.16403
4.27,0.17546,0.157488
4.28,0.18011,0.154581
4.29,0.18471,0.153149
4.3,0.18928,0.154605
4.31,0.19379,0.161534
4.32,0.19824,0.174523
4.33,0.20263,0.192796
4.34,0.20694,0.212255
4.35,0.21116,0.225508
4.36,0.21527,0.233213
4.37,0.21926,0.244605
4.38,0.22312,0.263411
4.39,0.22685,0.286657
4.4,0.23044,0.303994
4.41,0.23389,0.308595
4.42,0.23718,0.297888
4.43,0.24033,0.273438
4.44,0.24334,0.24233
4.45,0.24619,0.213869
4.46,0.24891,0.192197
4.47,0.25148,0.177889
4.48,0.25391,0.170593
4.49,0.2562,0.16922
4.5,0.25836,0.170439
4.51,0.26039,0.172962
4.52,0.26227,0.176358
4.53,0.26402,0.180341
4.54,0.26562,0.186901
4.55,0.26707,0.198207
4.56,0.26835,0.215449
4.57,0.26946,0.236734
4.58,0.27035,0.256797
4.59,0.27101,0.271826
4.6,0.27139,0.282267
4.61,0.27141,0.290982
4.62,0.271,0.297215
4.63,0.27004,0.298624
4.64,0.2684,0.293296
4.65,0.26591,0.281964
4.66,0.26237,0.270414
4.67,0.25753,0.262916
4.68,0.25107,0.258347
4.69,0.24272,0.252103
4.7,0.23224,0.241019
4.71,0.21946,0.224734
4.72,0.20413,0.204705
4.73,0.18612,0.181513
4.74,0.16556,0.1567
4.75,0.1427,0.135166
4.76,0.11794,0.119396
4.77,0.09172,0.10856
4.78,0.0640099999999999,0.100528
4.79,0.0375799999999999,0.091603
4.8,0.0134099999999999,0.080063
4.81,-0.00963800000000004,0.066295
4.82,-0.032673,0.051799
4.83,-0.0561120000000001,0.038741
4.84,-0.079913,0.02844
4.85,-0.103847,0.021224
4.86,-0.127648,0.016682
4.87,-0.151048,0.014227
4.88,-0.173789,0.013205
4.89,-0.195624,0.012911
4.9,-0.216334,0.012865
4.91,-0.234481,0.012875
4.92,-0.245593,0.012844
4.93,-0.248445,0.012652
4.94,-0.244084,0.01233
4.95,-0.234479,0.012033
4.96,-0.221593,0.01212
4.97,-0.206841,0.012927
4.98,-0.191008,0.014397
4.99,-0.174532,0.016143
5,-0.15772,0.017709
5.01,-0.140865,0.018722
5.02,-0.124198,0.019424
5.03,-0.107905,0.020416
5.04,-0.092127,0.021974
5.05,-0.076955,0.023893
5.06,-0.062464,0.025594
5.07,-0.048683,0.026536
5.08,-0.035637,0.026653
5.09,-0.023093,0.026154
5.1,-0.011213,0.025281
5.11,0,0.024092
5.12,0.01065,0.022605
5.13,0.0207900000000001,0.021009
5.14,0.03051,0.01952
5.15,0.0399099999999999,0.018463
5.16,0.04908,0.018254
5.17,0.05813,0.019157
5.18,0.0671299999999999,0.020969
5.19,0.07612,0.022972
5.2,0.08511,0.024389
5.21,0.0941099999999999,0.024997
5.22,0.10307,0.024636
5.23,0.11191,0.023226
5.24,0.1205,0.02107
5.25,0.12869,0.018936
5.26,0.13634,0.017513
5.27,0.14334,0.017188
5.28,0.14958,0.017757
5.29,0.15501,0.018474
5.3,0.15962,0.018838
5.31,0.1634,0.018822
5.32,0.1664,0.018732
5.33,0.16867,0.018742
5.34,0.1703,0.018624
5.35,0.17138,0.018303
5.36,0.17201,0.01789
5.37,0.17232,0.017477
5.38,0.17242,0.017315
