t,Elongation,Activation
2.28,0.11167,0.036961
2.29,0.11173,0.03055
2.3,0.11182,0.024822
2.31,0.11195,0.020069
2.32,0.11212,0.016426
2.33,0.11235,0.014203
2.34,0.11264,0.013881
2.35,0.113,0.015714
2.36,0.11343,0.019192
2.37,0.11394,0.023822
2.38,0.11452,0.029082
2.39,0.11518,0.034353
2.4,0.1159,0.038617
2.41,0.11669,0.041388
2.42,0.11753,0.043033
2.43,0.11842,0.043923
2.44,0.11935,0.043606
2.45,0.12032,0.041962
2.46,0.12131,0.040041
2.47,0.12231,0.038077
2.48,0.12332,0.036077
2.49,0.12429,0.034236
2.5,0.12524,0.0325
2.51,0.12619,0.030984
2.52,0.12716,0.029759
2.53,0.12817,0.028769
2.54,0.12918,0.027762
2.55,0.13019,0.026731
2.56,0.13119,0.025918
2.57,0.13216,0.025566
2.58,0.1331,0.025482
2.59,0.13399,0.025274
2.6,0.13483,0.024835
2.61,0.13563,0.024321
2.62,0.13637,0.023621
2.63,0.13707,0.02266
2.64,0.13774,0.021539
2.65,0.13837,0.020586
2.66,0.13897,0.020345
2.67,0.13955,0.021139
2.68,0.1401,0.022836
2.69,0.14061,0.025032
2.7,0.1411,0.02697
2.71,0.14155,0.027853
2.72,0.14195,0.027682
2.73,0.1423,0.027217
2.74,0.1426,0.027406
2.75,0.14283,0.028749
2.76,0.143,0.031443
2.77,0.14309,0.035051
2.78,0.1431,0.039075
2.79,0.14303,0.042912
2.8,0.14288,0.045734
2.81,0.14263,0.047161
2.82,0.1423,0.047431
2.83,0.14186,0.046376
2.84,0.14132,0.044028
2.85,0.14066,0.040968
2.86,0.13987,0.037966
2.87,0.13895,0.035568
2.88,0.13789,0.034564
2.89,0.13666,0.035543
2.9,0.13526,0.038416
2.91,0.13368,0.042327
2.92,0.13191,0.046116
2.93,0.12997,0.049218
2.94,0.12787,0.051363
2.95,0.12818,0.052403
2.96,0.12815,0.05349
2.97,0.1267,0.05579
2.98,0.1245,0.059509
2.99,0.12227,0.064481
3,0.12026,0.069155
3.01,0.11843,0.071352
3.02,0.11675,0.070901
3.03,0.11522,0.068942
3.04,0.11388,0.066166
3.05,0.11274,0.063027
3.06,0.11183,0.060605
3.07,0.11114,0.059229
3.08,0.11067,0.058122
3.09,0.11042,0.056804
3.1,0.11039,0.055981
3.11,0.11057,0.056032
3.12,0.11095,0.056382
3.13,0.11152,0.056931
3.14,0.11226,0.057934
3.15,0.11316,0.058858
3.16,0.11421,0.058979
3.17,0.11538,0.058052
3.18,0.11666,0.056597
3.19,0.11802,0.054999
3.2,0.11945,0.054613
3.21,0.12094,0.055798
3.22,0.12246,0.058032
3.23,0.124,0.060945
3.24,0.12557,0.064168
3.25,0.12714,0.067071
3.26,0.12872,0.068409
3.27,0.13029,0.066411
3.28,0.13186,0.06165
3.29,0.1334,0.055853
3.3,0.13491,0.050294
3.31,0.13638,0.045876
3.32,0.1378,0.043108
3.33,0.13916,0.041505
3.34,0.14044,0.040478
3.35,0.14164,0.039801
3.36,0.14276,0.039437
3.37,0.14382,0.039374
3.38,0.1448,0.038914
3.39,0.1457,0.037115
3.4,0.14653,0.034377
3.41,0.14728,0.031679
3.42,0.14795,0.030063
3.43,0.14855,0.030157
3.44,0.14909,0.032144
3.45,0.14958,0.035632
3.46,0.15003,0.040063
3.47,0.15044,0.045414
3.48,0.15082,0.051749
3.49,0.15119,0.059119
3.5,0.15155,0.066528
3.51,0.15189,0.071331
3.52,0.15223,0.070751
3.53,0.15256,0.065956
3.54,0.15289,0.059744
3.55,0.15322,0.054202
3.56,0.15352,0.04988
3.57,0.15381,0.046079
3.58,0.15407,0.042296
3.59,0.15432,0.039119
3.6,0.15453,0.036335
3.61,0.15471,0.033992
3.62,0.15485,0.032079
3.63,0.15497,0.030286
3.64,0.15502,0.028742
3.65,0.15502,0.027997
3.66,0.15495,0.028554
3.67,0.15484,0.030206
3.68,0.15469,0.032356
3.69,0.15452,0.034249
3.7,0.15433,0.035257
3.71,0.15413,0.034806
3.72,0.15393,0.032457
3.73,0.15375,0.028486
3.74,0.1536,0.023928
3.75,0.15348,0.019853
3.76,0.1534,0.017013
3.77,0.15335,0.015786
3.78,0.15331,0.016195
3.79,0.15329,0.017941
3.8,0.15328,0.020656
3.81,0.15329,0.023939
3.82,0.15332,0.027059
3.83,0.15336,0.029494
3.84,0.1534,0.031037
3.85,0.15346,0.031521
3.86,0.15352,0.031376
3.87,0.1536,0.031132
3.88,0.15368,0.031027
